kernel,blksz_x,blksz_y,blksz_z,grdsz_x,grdsz_y,grdsz_z,numele,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,dram_read_throughput,dram_write_throughput,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,ipc,issued_ipc,sm_efficiency,achieved_occupancy,eligible_warps_per_cycle,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,stall_sleeping,duration,
KernelVectorAdd,32,1,1,192,1,1,1000000,36618.333333,100.000000,100.000000,96.511472,0.000096,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,245476,147380,0.000000,0.000000,30.002741,15.001370,30.002741,15.001370,0.000000,0.000000,1.801600,0.000000,29.459811,17.687216,30.094909,30.002741,15.001370,30.014262,15.003291,0.000000,629.198242,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,62692,0,0,0,0,1000000,1000000,0,0,0,2010368,2010560,0.417588,51.901806,47.590988,0.000000,0.000000,0.000000,0.088622,0.000000,0.000000,1000000,0,17024576,0,2018432,3024576,39251904,0,2010560,95094,95094,125576,125576,0,0.000000,0.000000,0,250000,0.000996,0.000000,125000,0,0,0,0,0,0.163798,0.087396,95.900859,0.037405,0.087396,0.000000,0.032603,0.000000,0.000000,0.249277,
KernelVectorAdd,64,1,1,192,1,1,1000000,18389.166667,100.000000,100.000000,96.510675,0.000190,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,248924,134660,0.000000,0.000000,56.613203,28.306602,56.613203,28.306602,0.000000,0.000000,1.838400,0.000000,56.369540,30.494136,56.961035,56.613203,28.306602,56.634943,28.310225,0.000000,1.159431,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,62884,0,0,0,0,1000000,1000000,0,0,0,2020736,2021120,0.355110,50.442370,49.153140,0.000000,0.000000,0.001387,0.038011,0.005264,0.000000,1000000,0,17049152,0,2036864,3049152,39503808,0,2021120,96438,96438,126152,126152,0,0.000000,0.000000,0,250000,0.001929,0.002788,125000,0,0,0,0,0,0.318854,0.168462,94.002402,0.074349,0.168591,0.000000,0.061027,0.000000,0.000000,0.132799,
KernelVectorAdd,96,1,1,192,1,1,1000000,12312.777778,100.000000,100.000000,96.509884,0.000158,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250576,125016,245024,145766,0.000000,0.000000,80.766852,40.383426,80.766852,40.383426,0.000000,0.000000,1.916800,0.000000,79.159269,47.092244,81.511200,80.766852,40.383426,80.952939,40.388595,0.000000,1.654095,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63076,0,0,0,0,1000000,1000000,0,0,0,7092160,2031680,0.345502,48.457309,50.896837,0.000000,0.000000,0.000012,0.279500,0.012073,0.000000,1000000,0,17073728,0,2055296,3073728,39755712,0,2031680,97782,97782,126728,126728,0,0.000000,0.000000,0,250000,0.002768,0.005997,125000,0,0,0,0,0,0.244415,0.244454,92.223853,0.111252,0.242457,0.000000,0.086623,0.000000,0.000000,0.092767,
KernelVectorAdd,128,1,1,192,1,1,1000000,9274.583333,100.000000,100.000000,96.509100,0.000157,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250596,125016,244640,145811,0.000000,0.000000,103.399864,51.699932,103.399864,51.699932,0.000000,0.000000,2.049600,0.000000,101.182971,60.307350,104.670441,103.399864,51.699932,103.646369,51.706550,0.000000,2.117616,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63268,0,0,0,0,1000000,1000000,0,0,0,2041472,2041792,0.347007,48.151766,51.406398,0.000000,0.000000,0.000005,0.064049,0.017657,0.000000,1000000,0,17098304,0,2073728,3098304,40007616,0,2041792,99126,99126,127304,127304,0,0.000000,0.000000,0,250000,0.003692,0.009426,125000,0,0,0,0,0,0.472647,0.310631,78.153338,0.149822,0.311475,0.000000,0.110575,0.000000,0.000000,0.072639,
KernelVectorAdd,160,1,1,192,1,1,1000000,7451.666667,100.000000,100.000000,96.508323,0.000195,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250624,125016,244900,144150,0.000000,0.000000,122.855645,61.427823,122.855645,61.427823,0.000000,0.000000,0.521600,0.000000,120.349390,70.838565,124.742708,122.855645,61.427823,123.162293,61.435685,0.000000,2.516068,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63460,0,0,0,0,1000000,1000000,0,0,0,2051840,2052800,0.336403,46.179182,53.002885,0.000000,0.000000,0.000013,0.436803,0.026301,0.000000,1000000,0,17122880,0,2092160,3122880,40259520,0,2052800,100470,100470,127880,127880,0,0.000000,0.000000,0,250000,0.004349,0.014065,125000,0,0,0,0,0,0.488501,0.384704,89.272735,0.185190,0.381814,0.000000,0.129563,0.000000,0.000000,0.061119,
KernelVectorAdd,192,1,1,192,1,1,1000000,6236.388889,100.000000,100.000000,96.507552,0.000233,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,244072,144122,0.000000,0.000000,140.174981,70.087491,140.174981,70.087491,0.000000,0.000000,0.457600,0.000000,136.851152,80.809195,142.758686,140.174981,70.087491,140.228808,70.096462,0.000000,2.870765,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63652,0,0,0,0,1000000,1000000,0,0,0,2062208,2062688,0.669634,45.720419,53.462656,0.000000,0.000000,0.000013,0.088072,0.034862,0.000000,1000000,0,17147456,0,2110592,3147456,40511424,0,2062688,101814,101814,128456,128456,0,0.000000,0.000000,0,250000,0.005177,0.019168,125000,0,0,0,0,0,0.575771,0.447708,87.527818,0.221290,0.450332,0.000000,0.147863,0.000000,0.000000,0.053311,
KernelVectorAdd,224,1,1,192,1,1,1000000,5368.333333,100.000000,100.000000,96.506788,0.000271,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250596,125016,244300,143417,0.000000,0.000000,157.009685,78.504843,157.009685,78.504843,0.000000,0.000000,2.163200,0.000000,153.429864,90.071432,160.386022,157.009685,78.504843,157.383996,78.514891,0.000000,3.215538,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,63844,0,0,0,0,1000000,1000000,0,0,0,2072576,2073137,0.334976,44.796077,54.682157,0.000000,0.000000,0.004424,0.099337,0.049759,0.000000,1000000,0,17172032,0,2129024,3172032,40763328,0,2073137,103158,103158,129032,129032,0,0.000000,0.000000,0,250000,0.006262,0.027009,125000,0,0,0,0,0,0.482260,0.494666,85.578567,0.257599,0.498836,0.000000,0.165647,0.000000,0.000000,0.047615,
KernelVectorAdd,256,1,1,192,1,1,1000000,4717.291667,100.000000,100.000000,96.506031,0.000307,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,248768,132023,0.000000,0.000000,174.580701,87.290351,174.580701,87.290351,0.000000,0.000000,2.395200,0.000000,173.720368,92.194672,178.871197,174.580701,87.290351,174.647740,87.301524,0.000000,3.575390,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64036,0,0,0,0,1000000,1000000,0,0,0,2082944,2083584,0.712806,44.025694,54.582581,0.000000,0.000000,0.000071,0.576643,0.060648,0.000000,1000000,0,17196608,0,2147456,3196608,41015232,0,2083584,104502,104502,129608,129608,0,0.000000,0.000000,0,250000,0.006859,0.034699,125000,0,0,0,0,0,0.494106,0.573262,85.486996,0.297444,0.579598,0.000000,0.186352,0.000000,0.000000,0.042976,
KernelVectorAdd,288,1,1,192,1,1,1000000,4210.925926,100.000000,100.000000,96.505280,0.000825,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,243732,141753,0.000000,0.000000,185.080003,92.540001,185.080003,92.540001,0.000000,0.000000,2.550400,0.000000,180.439677,104.942583,190.197095,185.080003,92.540001,185.151074,92.551847,0.000000,3.790414,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64228,0,0,0,0,1000000,1000000,0,0,0,2093312,2094032,0.328937,42.951477,56.463411,0.000000,0.000000,0.000305,0.119437,0.083765,0.000000,1000000,0,17221184,0,2165888,3221184,41267136,0,2094032,105846,105846,130184,130184,0,0.000000,0.000000,0,250000,0.008482,0.044186,125000,0,0,0,0,0,0.598369,0.618894,83.217897,0.329289,0.629515,0.000000,0.191473,0.000000,0.000000,0.040319,
KernelVectorAdd,320,1,1,192,1,1,1000000,3805.833333,100.000000,100.000000,96.504535,0.000380,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,248268,130747,0.000000,0.000000,194.308904,97.154452,194.308904,97.154452,0.000000,0.000000,0.696000,0.000000,192.962731,101.621225,200.278073,194.308904,97.154452,194.383518,97.166888,0.000000,3.979421,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64420,0,0,0,0,1000000,1000000,0,0,0,2103680,2104480,0.323844,42.001541,57.291146,0.000000,0.000000,0.000252,0.121433,0.188221,0.000000,1000000,0,17245760,0,2184320,3245760,41519040,0,2104480,107190,107190,130760,130760,0,0.000000,0.000000,0,250000,0.012484,0.061079,125000,0,0,0,0,0,0.607701,0.657806,82.899382,0.365156,0.671347,0.000000,0.202814,0.000000,0.000000,0.038048,
KernelVectorAdd,352,1,1,192,1,1,1000000,3474.393939,100.000000,100.000000,96.503796,0.000416,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,243496,141116,0.000000,0.000000,210.171526,105.085763,210.171526,105.085763,0.000000,0.000000,2.544000,0.000000,204.703704,118.634260,217.273642,210.171526,105.085763,210.252232,105.099214,0.000000,4.304285,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64612,0,0,0,0,1000000,1000000,0,0,0,7337920,2114929,0.772697,40.762790,57.306003,0.000000,0.000000,0.006208,0.742998,0.286997,0.000000,1000000,0,17270336,0,2202752,3270336,41770944,0,2114929,108534,108534,131336,131336,0,0.000000,0.000000,0,250000,0.013505,0.108801,125000,0,0,0,0,0,0.719210,0.719510,83.977135,0.404725,0.746588,0.000000,0.042737,0.000000,0.000000,0.034304,
KernelVectorAdd,384,1,1,192,1,1,1000000,3198.194444,100.000000,100.000000,96.503064,0.000452,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,248560,129607,0.000000,0.000000,217.802286,108.901143,217.802286,108.901143,0.000000,0.000000,2.636800,0.000000,216.547745,112.914803,225.831349,217.802286,108.901143,217.885922,108.915082,0.000000,4.460563,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64804,0,0,0,0,1000000,1000000,0,0,0,7368640,2125376,0.318540,40.333237,57.929308,0.000000,0.000000,0.000244,0.793615,0.427154,0.000000,1000000,0,17294912,0,2221184,3294912,42022848,0,2125376,109878,109878,131912,131912,0,0.000000,0.000000,0,250000,0.014133,0.183770,125000,0,0,0,0,0,0.751640,0.751979,81.933745,0.444175,0.805547,0.000000,0.042037,0.000000,0.000000,0.033376,
KernelVectorAdd,416,1,1,192,1,1,1000000,2964.487179,100.000000,100.000000,96.502338,0.000487,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,243088,139284,0.000000,0.000000,226.179551,113.089776,226.179551,113.089776,0.000000,0.000000,2.744000,0.000000,219.926139,126.012770,235.212258,226.179551,113.089776,226.266404,113.104251,0.000000,4.632128,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,64996,0,0,0,0,1000000,1000000,0,0,0,2134784,2135824,0.312323,39.119292,59.412446,0.000000,0.000000,0.006805,0.148671,0.657089,0.000000,1000000,0,17319488,0,2239616,3319488,42274752,0,2135824,111222,111222,132488,132488,0,0.000000,0.000000,0,250000,0.017458,0.325916,125000,0,0,0,0,0,0.607437,0.790503,67.637010,0.470211,0.884169,0.000000,0.238493,0.000000,0.000000,0.031040,
KernelVectorAdd,448,1,1,192,1,1,1000000,2764.166667,100.000000,100.000000,96.501617,0.000522,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250576,125016,242848,138267,0.000000,0.000000,235.167622,117.583811,235.167622,117.583811,0.000000,0.000000,2.964800,0.000000,228.439947,130.063686,245.281711,235.167622,117.583811,235.709448,117.598862,0.000000,4.816202,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,65188,0,0,0,0,1000000,1000000,0,0,0,7430080,2146272,0.860606,38.028197,58.562613,0.000000,0.000000,0.000260,1.288224,0.782457,0.000000,1000000,0,17344064,0,2258048,3344064,42526656,0,2146272,112566,112566,133064,133064,0,0.000000,0.000000,0,250000,0.019850,0.457794,125000,0,0,0,0,0,0.823040,0.816331,80.745119,0.518811,0.956243,0.000000,0.235047,0.000000,0.000000,0.031456,
KernelVectorAdd,480,1,1,192,1,1,1000000,2590.555556,100.000000,100.000000,96.500903,0.000557,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250624,125016,248120,127701,0.000000,0.000000,244.057278,122.028639,244.057278,122.028639,0.000000,0.000000,3.035200,0.000000,242.221968,124.665434,255.303438,244.057278,122.028639,244.666445,122.044259,0.000000,4.998261,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,65380,0,0,0,0,1000000,1000000,0,0,0,7460800,2158400,0.302513,37.140620,60.634678,0.000000,0.000000,0.007648,0.158049,1.166104,0.000000,1000000,0,17368640,0,2276480,3368640,42778560,0,2158400,113910,113910,133640,133640,0,0.000000,0.000000,0,250000,0.017835,0.572554,125000,0,0,0,0,0,0.876442,0.876930,78.899519,0.550278,1.063749,0.000000,0.041670,0.000000,0.000000,0.030880,
KernelVectorAdd,512,1,1,192,1,1,1000000,2438.645833,100.000000,100.000000,96.500195,0.000591,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250640,125016,240968,134259,0.000000,0.000000,244.553949,122.276974,244.553949,122.276974,0.000000,0.000000,0.881600,0.000000,235.718703,131.334274,256.574264,244.553949,122.276974,245.180007,122.292626,0.000000,5.008433,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,65572,0,0,0,0,1000000,1000000,0,0,0,2165888,2167168,0.301886,36.669301,59.904290,0.000000,0.000000,0.000526,0.892380,1.433072,0.000000,1000000,0,17393216,0,2294912,3393216,43030464,0,2167168,115254,115254,134216,134216,0,0.000000,0.000000,0,250000,0.021859,0.776687,125000,0,0,0,0,0,0.615238,0.894553,78.787425,0.583107,1.166072,0.000000,0.249130,0.000000,0.000000,0.029856,
KernelVectorAdd,544,1,1,192,1,1,1000000,2304.607843,100.000000,100.000000,96.499492,0.001500,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250576,125016,242012,134753,0.000000,0.000000,255.366760,127.683380,255.366760,127.683380,0.000000,0.000000,0.051200,0.000000,247.207281,137.645748,268.703034,255.366760,127.683380,255.955125,127.699724,0.000000,5.229878,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,65764,0,0,0,0,1000000,1000000,0,0,0,2176256,2179520,0.938140,35.915273,59.438107,0.000000,0.000000,0.008112,0.925142,1.766646,0.000000,1000000,0,17417792,0,2313344,3417792,43282368,0,2179520,116598,116598,134792,134792,0,0.000000,0.000000,0,250000,0.020295,0.988285,125000,0,0,0,0,0,0.610857,0.936939,66.198281,0.611347,1.288730,0.000000,0.261901,0.000000,0.000000,0.027552,
KernelVectorAdd,576,1,1,192,1,1,1000000,2185.462963,100.000000,100.000000,96.498795,0.000659,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250576,125016,248060,122242,0.000000,0.000000,257.653996,128.826998,257.653996,128.826998,0.000000,0.000000,3.622400,0.000000,255.654601,125.984559,271.901231,257.653996,128.826998,258.247631,128.843488,0.000000,5.276720,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,65956,0,0,0,0,1000000,1000000,0,0,0,2186624,2190080,0.292032,34.673571,61.166788,0.000000,0.000000,0.000598,0.963345,1.801107,0.000000,1000000,0,17442368,0,2331776,3442368,43534272,0,2190080,117942,117942,135368,135368,0,0.000000,0.000000,0,250000,0.018417,1.084142,125000,0,0,0,0,0,0.510187,0.963553,76.591226,0.666705,1.428700,0.000000,0.271845,0.000000,0.000000,0.028032,
KernelVectorAdd,608,1,1,192,1,1,1000000,2078.859649,100.000000,100.000000,96.498103,0.001660,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,241268,131574,0.000000,0.000000,262.770001,131.385000,262.770001,131.385000,0.000000,0.000000,0.065600,0.000000,253.591970,138.294800,278.107360,262.770001,131.385000,262.870904,131.401818,0.000000,5.381495,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,66148,0,0,0,0,1000000,1000000,0,0,0,2196992,2198513,0.287624,33.876452,61.977842,0.000000,0.000000,0.008488,0.172357,2.280282,0.000000,1000000,0,17466944,0,2350208,3466944,43786176,0,2198513,119286,119286,135944,135944,0,0.000000,0.000000,0,250000,0.017570,1.379385,125000,0,0,0,0,0,0.523389,1.010859,76.731354,0.698561,1.564555,0.000000,0.263528,0.000000,0.000000,0.026784,
KernelVectorAdd,640,1,1,192,1,1,1000000,1982.916667,100.000000,100.000000,96.497418,0.000725,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250624,125016,240644,128966,0.000000,0.000000,261.460577,130.730288,261.460577,130.730288,0.000000,0.000000,3.560000,0.000000,251.675676,134.878099,277.524715,261.460577,130.730288,262.113182,130.747022,0.000000,5.354679,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,66340,0,0,0,0,1000000,1000000,0,0,0,7614400,2211200,0.267047,31.039267,63.887355,0.000000,0.000000,0.000446,1.006477,2.252973,0.000000,1000000,0,17491520,0,2368640,3491520,44038080,0,2211200,120630,120630,136520,136520,0,0.000000,0.000000,0,250000,0.016105,1.530328,125000,0,0,0,0,0,1.014640,1.015375,73.184574,0.741971,1.728274,0.000000,0.274185,0.000000,0.000000,0.027199,
KernelVectorAdd,672,1,1,192,1,1,1000000,1896.111111,100.000000,100.000000,96.496737,0.001818,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,240300,129130,0.000000,0.000000,271.790048,135.895024,271.790048,135.895024,0.000000,0.000000,1.088000,0.000000,261.244594,140.384996,289.323768,271.790048,135.895024,271.894416,135.912419,0.000000,5.566225,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,66532,0,0,0,0,1000000,1000000,0,0,0,2217728,2219408,0.278094,31.638278,63.222229,0.000000,0.000000,0.008684,0.172742,2.889493,0.000000,1000000,0,17516096,0,2387072,3516096,44289984,0,2219408,121974,121974,137096,137096,0,0.000000,0.000000,0,250000,0.017495,1.772985,125000,0,0,0,0,0,0.530357,1.005951,76.143234,0.772652,1.882047,0.000000,0.283475,0.000000,0.000000,0.026304,
KernelVectorAdd,704,1,1,192,1,1,1000000,1817.196970,100.000000,100.000000,96.496063,0.000790,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,247620,126174,0.000000,0.000000,208.693891,104.346945,208.693891,104.346945,0.000000,0.000000,3.876800,0.000000,206.707125,105.326972,222.798259,208.693891,104.346945,208.774029,104.360302,0.000000,4.274024,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,66724,0,0,0,0,1000000,1000000,0,0,0,7675840,2229857,1.039227,37.156640,58.592984,0.000000,0.000000,0.009014,0.197078,1.903307,0.000000,1000000,0,17540672,0,2405504,3540672,44541888,0,2229857,123318,123318,137672,137672,0,0.000000,0.000000,0,250000,0.021328,1.080422,125000,0,0,0,0,0,0.976522,1.015394,61.479006,0.659248,1.448111,0.000000,0.222944,0.000000,0.000000,0.035423,
KernelVectorAdd,736,1,1,192,1,1,1000000,1745.144928,100.000000,100.000000,96.495393,0.000859,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250580,125016,239768,137791,0.000000,0.000000,212.697496,106.348748,212.697496,106.348748,0.000000,0.000000,4.356800,0.000000,203.992213,117.231203,227.725851,212.697496,106.348748,213.190954,106.362361,0.000000,4.356017,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,66916,0,0,0,0,1000000,1000000,0,0,0,7706560,2242144,1.149178,36.466812,59.120772,0.000000,0.000000,0.000811,0.211362,1.719114,0.000000,1000000,0,17565248,0,2423936,3565248,44793792,0,2242144,124662,124662,138248,138248,0,0.000000,0.000000,0,250000,0.022102,1.309849,125000,0,0,0,0,0,0.948799,0.949613,65.252160,0.675350,1.416954,0.000000,0.223539,0.000000,0.000000,0.036159,
KernelVectorAdd,768,1,1,192,1,1,1000000,1679.097222,100.000000,100.000000,96.494729,0.000882,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,247120,124989,0.000000,0.000000,221.974694,110.987347,221.974694,110.987347,0.000000,0.000000,4.649600,0.000000,219.417545,110.977580,238.340444,221.974694,110.987347,222.059932,111.001553,0.000000,4.546013,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,67108,0,0,0,0,1000000,1000000,0,0,0,2248832,2250752,1.098557,35.476245,59.791579,0.000000,0.000000,0.000610,0.211306,2.052916,0.000000,1000000,0,17589824,0,2442368,3589824,45045696,0,2250752,126006,126006,138824,138824,0,0.000000,0.000000,0,250000,0.020543,1.348244,125000,0,0,0,0,0,0.571033,1.036563,80.137040,0.705703,1.588721,0.000000,0.230976,0.000000,0.000000,0.033888,
KernelVectorAdd,800,1,1,192,1,1,1000000,1618.333333,100.000000,100.000000,96.494070,0.000883,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0,0,0,0,250000,125000,0,5,250096,125016,237376,136047,0.000000,0.000000,220.366181,110.183091,220.366181,110.183091,0.000000,0.000000,4.643200,0.000000,209.238571,119.920632,237.290304,220.366181,110.183091,220.450802,110.197194,0.000000,4.513071,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,67300,0,0,0,0,1000000,1000000,0,0,0,7768000,2261196,0.316791,35.018644,60.308632,0.000000,0.000000,0.000934,0.207216,2.564461,0.000000,1000000,0,17614400,0,2460800,3614400,45297600,0,2261196,127350,127350,139400,139400,0,0.000000,0.000000,0,250000,0.023782,1.559540,125000,0,0,0,0,0,1.027244,1.028152,64.148895,0.744883,1.670770,0.000000,0.238442,0.000000,0.000000,0.032384,
